Batch,Chip,Date,SN
12578200,FH185,2017-02-16 14:18:00,CFB3325
12578200,SF079,2017-02-16 12:34:00,CFB3324
12220200,JH146,2017-02-16 13:42:00,CFB3319
12220200,WF168,2017-02-16 14:08:00,CFB3317
12188200,NK134,2017-02-16 11:19:00,CFB3309
12188200,KK143,2017-02-16 13:45:00,CFB3307
12995240,YF061,2017-02-16 10:59:00,CFB2783
9500230,EL157,2017-02-16 11:02:00,CFB2781
12781240,VF159,2017-02-16 11:06:00,CFB2757
12774240,FF147,2017-02-16 14:49:00,CFB2740
11794240,KJ151,2017-02-16 12:27:00,CFB2718
10310230,LF158,2017-02-16 12:40:00,CFB2705
10119230,CF164,2017-02-16 11:01:00,CFB2700
7080190,FG139,2017-02-16 13:36:00,CFB2658
7080190,FG104,2017-02-16 13:50:00,CFB2655
7085190,EL171,2017-02-16 13:57:00,CFB2645
7085190,FL193,2017-02-16 14:05:00,CFB2641
12151200,YJ069,2017-02-16 12:22:00,CFB2639
12183200,WH105,2017-02-16 11:26:00,CFB2603
12183200,WH086,2017-02-16 11:20:00,CFB2600
12183200,EJ078,2017-02-16 13:47:00,CFB2592
12091510,MF082,2017-02-16 11:17:00,CFB2483
12091510,MF107,2017-02-16 12:46:00,CFB2482
12091510,MF113,2017-02-16 11:12:00,CFB2480
12091510,MF078,2017-02-16 12:39:00,CFB2479
12091510,NF081,2017-02-16 11:06:00,CFB2478
12091510,LF110,2017-02-16 12:43:00,CFB2477
12075510,FH181,2017-02-16 11:08:00,CFB2473
12075510,NF148,2017-02-16 11:10:00,CFB2472
11244510,EO204,2017-02-16 12:41:00,CFB2468
11995510,VK135,2017-02-16 11:15:00,CFB2467
11995510,VK102,2017-02-16 11:04:00,CFB2466
8030300,DF091,2017-02-16 12:36:00,CFB1990
12863220,CK151,2017-02-16 14:57:00,CFB1949
12874220,XH134,2017-02-16 13:07:00,CFB1926
12874220,XH124,2017-02-16 13:12:00,CFB1925
12874220,XH126,2017-02-16 13:24:00,CFB1924
12863210,MJ149,2017-02-16 13:33:00,CFB1923
9015210,DF242,2017-02-16 12:12:00,CFB1921
12865220,XJ174,2017-02-16 13:31:00,CFB1919
12865220,TJ144,2017-02-16 12:59:00,CFB1918
12865220,XJ149,2017-02-16 14:48:00,CFB1912
12865220,XJ172,2017-02-16 13:22:00,CFB1911
12865220,CK158,2017-02-16 13:04:00,CFB1908
12865220,XJ144,2017-02-16 14:01:00,CFB1907
12865220,XJ136,2017-02-16 14:38:00,CFB1905
12865220,XJ131,2017-02-16 14:30:00,CFB1904
12863220,MJ127,2017-02-16 13:19:00,CFB1899
12863220,MJ179,2017-02-16 12:51:00,CFB1898
12863220,UJ144,2017-02-16 13:01:00,CFB1894
12343200,YF127,2017-02-16 14:41:00,CFB1695
12921240,UE175,2017-02-16 12:34:00,CFB1138
11802240,XF096,2017-02-16 12:52:00,CFB1129
12995240,JF066,2017-02-16 12:42:00,CFB1116
10001290,JF151,2017-02-16 11:04:00,CFB0361
12995240,LF057,2017-02-16 12:32:00,CFB0350
12924240,UH111,2017-02-16 12:37:00,CFB0328
12921240,JJ123,2017-02-16 12:27:00,CFB0308
12924240,YH174,2017-02-16 12:13:00,CFB0277
12912240,LF063,2017-02-16 11:09:00,CFB0260
12625200,JF063,2017-02-16 11:22:00,CFB0176
8775280,XF071,2017-02-16 14:51:00,CFAG567
8702290,DD122,2017-02-16 11:17:00,CFAG519
11370210,EJ072,2017-02-16 13:04:00,CFAG383
9127210,FG179,2017-02-16 12:55:00,CFAE909
5812220,EC208,2017-02-16 12:50:00,CFAD297
11805230,XF127,2017-02-16 13:43:00,CFAB838
9370270,DH079,2017-02-16 13:02:00,CFAB337
12721290,XH059,2017-02-16 15:00:00,CFA8551
12449290,FJ069,2017-02-16 15:20:00,CFA6283
12572520,KJ062,2017-02-16 12:57:00,CFA0981
11161350,KH105,2017-02-16 15:12:00,CELM517
8147580,EN132,2017-02-16 12:30:00,CEK5469
11618600,EJ140,2017-02-16 14:58:00,CEJA426
11661590,EF146,2017-02-16 12:25:00,CEIE195
11661590,UH170,2017-02-16 14:56:00,CEIE151
11651590,UF154,2017-02-16 11:37:00,CEIB817
11651590,UF160,2017-02-16 12:20:00,CEIB814
11651590,LH164,2017-02-16 11:32:00,CEIB807
11651590,EF109,2017-02-16 12:04:00,CEIB770
11533590,CH055,2017-02-16 11:30:00,CEE2150
11387590,KJ146,2017-02-16 11:35:00,CED8727
12227200,MF159,2017-02-15 12:53:00,CFB3270
12228200,FH154,2017-02-16 09:46:00,CFB3269
5586220,EH189,2017-02-16 09:12:00,CFB2787
9500230,EL179,2017-02-16 10:44:00,CFB2780
10111230,YJ152,2017-02-16 09:05:00,CFB2771
12781240,MH173,2017-02-15 14:08:00,CFB2765
12781240,VF161,2017-02-15 13:50:00,CFB2759
12774240,FF150,2017-02-15 13:19:00,CFB2748
12774240,TF150,2017-02-15 13:02:00,CFB2746
12774240,FF155,2017-02-15 14:10:00,CFB2744
12774240,FF140,2017-02-15 13:12:00,CFB2739
12774240,KF142,2017-02-15 13:05:00,CFB2737
12774240,KF145,2017-02-15 13:25:00,CFB2734
11794240,HK136,2017-02-16 10:35:00,CFB2724
11794240,NH171,2017-02-16 10:00:00,CFB2722
11794240,JH128,2017-02-16 08:45:00,CFB2720
11794240,JH160,2017-02-16 10:39:00,CFB2719
11811240,WF110,2017-02-16 10:46:00,CFB2714
10134230,EH151,2017-02-16 08:53:00,CFB2710
10310230,TE124,2017-02-15 14:13:00,CFB2708
10310230,TE132,2017-02-15 13:21:00,CFB2706
10123230,XH066,2017-02-15 13:29:00,CFB2693
10123230,JK082,2017-02-15 14:17:00,CFB2692
5981230,CO190,2017-02-15 14:06:00,CFB2690
10646380,EB204,2017-07-12 18:46:00,CFB2680
11356380,EB078,2017-02-16 08:51:00,CFB2675
12599380,NE075,2017-02-16 08:39:00,CFB2673
7085190,FK199,2017-02-16 09:55:00,CFB2644
7180190,DK139,2017-02-15 12:50:00,CFB2630
11335190,EF136,2017-02-15 13:41:00,CFB2614
11335190,EK201,2017-02-15 12:57:00,CFB2612
12183200,YH109,2017-02-15 12:48:00,CFB2607
12183200,YH094,2017-02-16 09:54:00,CFB2605
12183200,WH085,2017-02-15 13:35:00,CFB2599
12183200,WH074,2017-02-16 09:37:00,CFB2598
12183200,YH098,2017-02-15 13:50:00,CFB2594
12225200,YH102,2017-02-16 09:41:00,CFB2582
12143200,EJ110,2017-02-16 09:52:00,CFB2579
12143200,EJ087,2017-02-15 13:08:00,CFB2577
12490200,EJ096,2017-02-15 12:58:00,CFB2570
12430210,MH064,2017-02-15 14:04:00,CFB2541
9114470,DO178,2017-02-16 10:06:00,CFB2525
9066470,FI166,2017-02-16 09:28:00,CFB2511
9065470,FD184,2017-02-16 10:29:00,CFB2506
11718470,JH101,2017-02-16 09:02:00,CFB2505
11718470,JH107,2017-02-15 13:38:00,CFB2501
6289510,FH125,2017-02-15 13:05:00,CFB2498
12074510,LH160,2017-02-15 12:51:00,CFB2489
12091510,MF110,2017-02-15 12:44:00,CFB2487
12091510,UE101,2017-02-15 13:10:00,CFB2484
12091510,MF080,2017-02-16 10:57:00,CFB2481
6490510,FC198,2017-02-15 12:53:00,CFB2475
12765290,JJ176,2017-02-15 13:03:00,CFB1972
12765290,HJ182,2017-02-16 09:59:00,CFB1970
12712290,FK066,2017-02-16 10:23:00,CFB1960
12874220,CJ128,2017-02-16 09:20:00,CFB1928
5655220,DH223,2017-02-15 14:07:00,CFB1871
10892200,EF144,2017-02-15 13:00:00,CFB1840
12700200,TJ086,2017-02-15 13:47:00,CFB1815
12645200,JJ054,2017-02-16 08:58:00,CFB1814
12694200,FJ183,2017-02-16 10:14:00,CFB1807
12697200,YJ140,2017-02-16 09:10:00,CFB1747
12701200,XF180,2017-02-15 14:01:00,CFB1741
12277200,KH090,2017-02-15 14:10:00,CFB1715
12343200,KH124,2017-02-16 09:39:00,CFB1694
9113470,DL189,2017-02-15 13:36:00,CFB1156
11787230,SJ130,2017-02-16 09:51:00,CFB1124
12995240,XE090,2017-02-15 13:52:00,CFB1119
12919240,KJ065,2017-02-15 13:55:00,CFB1109
7163210,EO166,2017-02-16 10:06:00,CFB1058
6245280,EH156,2017-02-15 13:44:00,CFB1005
9423290,CJ068,2017-02-15 14:02:00,CFB0433
12919240,JJ063,2017-02-16 10:20:00,CFB0325
12921240,VF159,2017-02-15 13:33:00,CFB0303
12707270,LF079,2017-02-15 13:56:00,CFB0154
11529570,XE096,2017-02-15 14:20:00,CFB0130
11529570,CF160,2017-02-16 10:09:00,CFB0127
7800280,FC198,2017-02-15 13:59:00,CFAG696
8392290,EI090,2017-02-15 13:56:00,CFAG601
8930290,DH136,2017-02-15 14:04:00,CFAG593
8775280,WF109,2017-02-15 13:48:00,CFAG563
10027290,VH084,2017-02-15 13:46:00,CFAG534
11358210,NH174,2017-02-15 13:37:00,CFAG336
5704540,DJ131,2017-02-15 15:22:00,CFAG207
11298540,GI193,2017-02-15 13:43:00,CFAG194
5937540,DJ189,2017-02-15 14:46:00,CFAG193
6318540,DF170,2017-02-15 14:15:00,CFAG184
13065540,NJ094,2017-02-15 15:18:00,CFAG028
12921240,XF171,2017-02-16 09:48:00,CFAF051
8512300,NF064,2017-02-15 14:19:00,CFAE471
10188260,TJ091,2017-02-15 12:48:00,CFAE443
6260280,DE164,2017-02-16 10:04:00,CFAE347
12919240,JJ067,2017-02-16 09:08:00,CFAE219
5815220,FF192,2017-02-15 13:23:00,CFAD292
5815220,FM205,2017-02-15 13:17:00,CFAD286
12777240,KJ149,2017-02-15 12:56:00,CFAC855
12091510,MF061,2017-02-15 13:16:00,CELH309
12437330,XH105,2017-02-16 10:12:00,CEK7820
12008210,MJ136,2017-02-16 10:16:00,CEID551
11533590,TH058,2017-02-16 10:57:00,CEE2172
12227200,KJ170,2017-02-14 23:14:00,CFB3271
12781240,VF176,2017-02-15 02:59:00,CFB2767
12781240,YJ136,2017-02-15 09:17:00,CFB2758
12774240,FF153,2017-02-15 02:34:00,CFB2745
12774240,TF149,2017-02-15 03:09:00,CFB2743
12774240,FF148,2017-02-15 03:11:00,CFB2741
12774240,TF142,2017-02-15 03:13:00,CFB2738
12774240,KF144,2017-02-15 03:01:00,CFB2735
10119230,CF143,2017-02-15 03:03:00,CFB2699
10119230,HF180,2017-02-15 03:05:00,CFB2698
10119230,CF159,2017-02-15 02:02:00,CFB2696
12151200,LJ061,2017-02-15 01:33:00,CFB2638
12151200,LJ084,2017-02-15 01:54:00,CFB2637
7076190,EI098,2017-02-14 22:47:00,CFB2633
7076190,EM130,2017-02-15 01:24:00,CFB2632
7180190,DK140,2017-02-14 22:39:00,CFB2628
8794190,DL184,2017-02-15 02:20:00,CFB2624
11335190,EF148,2017-02-14 22:36:00,CFB2619
11335190,EL152,2017-02-15 01:35:00,CFB2617
11335190,EI221,2017-02-15 01:28:00,CFB2616
11335190,EK194,2017-02-15 11:59:00,CFB2611
11335190,EK168,2017-02-14 23:15:00,CFB2609
12183200,WH101,2017-02-15 01:30:00,CFB2602
12183200,WH087,2017-02-14 22:55:00,CFB2601
12183200,YH074,2017-02-15 00:22:00,CFB2595
12143200,EJ090,2017-02-15 00:12:00,CFB2578
12490200,JJ103,2017-02-15 00:28:00,CFB2569
12490200,FJ099,2017-02-15 00:10:00,CFB2564
12430210,LH062,2017-02-15 12:38:00,CFB2533
9066470,FE161,2017-02-15 00:06:00,CFB2508
11718470,JH094,2017-02-15 00:32:00,CFB2503
11718470,JH110,2017-02-15 00:35:00,CFB2502
11833471,JF089,2017-02-15 00:37:00,CFB2499
6474510,GD167,2017-02-15 00:59:00,CFB2495
12091510,LF086,2017-02-15 00:57:00,CFB2486
9324300,WF095,2017-02-15 00:26:00,CFB1981
12765290,HJ179,2017-02-15 00:30:00,CFB1971
12865220,NH105,2017-02-15 02:55:00,CFB1917
12865220,TJ177,2017-02-15 12:41:00,CFB1916
12863220,MJ146,2017-02-15 00:55:00,CFB1901
12863220,MJ123,2017-02-15 00:47:00,CFB1897
12863220,MJ169,2017-02-15 01:06:00,CFB1896
5692220,FM172,2017-02-15 01:10:00,CFB1891
12567200,NH111,2017-02-15 02:12:00,CFB1848
12567200,NH109,2017-02-15 03:07:00,CFB1847
10892200,EF148,2017-02-15 02:36:00,CFB1839
12814200,HH093,2017-02-15 03:16:00,CFB1833
12814200,HH105,2017-02-15 01:56:00,CFB1831
12762200,UH074,2017-02-14 23:53:00,CFB1827
12700200,MJ090,2017-02-15 01:39:00,CFB1820
12700200,MJ091,2017-02-15 00:18:00,CFB1818
12694200,SH086,2017-02-15 01:41:00,CFB1802
12694200,YF128,2017-02-15 02:10:00,CFB1800
12694200,UE115,2017-02-14 22:41:00,CFB1799
12694200,UE110,2017-02-15 01:42:00,CFB1795
12697200,YJ159,2017-02-14 22:43:00,CFB1791
12649200,JK108,2017-02-15 12:30:00,CFB1754
12697200,YJ124,2017-02-15 01:16:00,CFB1745
12345200,CH136,2017-02-15 00:24:00,CFB1700
12343200,LJ138,2017-02-15 00:14:00,CFB1696
9117470,EC201,2017-02-15 00:33:00,CFB1155
12924240,XE126,2017-02-14 23:02:00,CFB1145
10141210,CP144,2017-02-14 22:51:00,CFB1090
8550210,EN129,2017-02-15 02:31:00,CFB1052
12633260,LK099,2017-02-15 00:48:00,CFB1033
6252280,EB199,2017-02-15 02:22:00,CFB0948
8368300,FP117,2017-02-14 23:25:00,CFB0892
9423290,HJ097,2017-02-14 23:44:00,CFB0416
10001290,JF140,2017-02-15 01:19:00,CFB0368
12995240,KF060,2017-02-15 01:49:00,CFB0351
12921240,MF170,2017-02-14 22:58:00,CFB0318
12921240,VF174,2017-02-14 23:00:00,CFB0314
12921240,VF182,2017-02-15 02:14:00,CFB0311
12924240,YE133,2017-02-15 01:47:00,CFB0278
12694200,UE083,2017-02-15 01:45:00,CFB0221
11525570,JH099,2017-02-15 09:26:00,CFB0104
12445280,CF161,2017-02-15 02:29:00,CFAG672
6239280,FP185,2017-02-15 02:45:00,CFAG633
8392290,EH103,2017-02-15 02:06:00,CFAG605
8775280,UF113,2017-02-15 01:11:00,CFAG552
10027290,VH079,2017-02-15 02:04:00,CFAG532
9456290,GH196,2017-02-15 02:24:00,CFAG518
10653210,HH101,2017-02-15 02:17:00,CFAG477
12486210,FF112,2017-02-15 02:47:00,CFAG443
12618200,XJ180,2017-02-15 02:37:00,CFAG432
8550210,EL124,2017-02-15 02:39:00,CFAG418
11370210,JJ082,2017-02-15 02:57:00,CFAG363
12467330,XH058,2017-02-14 22:33:00,CFAG230
7238210,EL144,2017-02-14 23:47:00,CFAE920
12919240,SH172,2017-02-14 23:08:00,CFAE208
12445280,VE149,2017-02-15 01:13:00,CFAC756
12469210,LF075,2017-02-15 01:15:00,CFAB975
12749200,HH068,2017-02-15 01:52:00,CFA9349
11519570,UH074,2017-03-30 02:46:00,CFA9113
12912240,HJ053,2017-02-14 23:04:00,CFA7771
12616200,WJ099,2017-02-15 00:40:00,CFA6037
12787350,TH139,2017-02-15 02:27:00,CFA0153
12850240,YH065,2017-02-15 02:15:00,CEL7883
12591380,TJ123,2017-02-14 22:31:00,CEJN497
9285340,EF050,2017-02-15 02:32:00,CEE9362
12151200,NJ068,2017-02-14 13:23:00,CFB2635
7180190,DA145,2017-02-14 13:27:00,CFB2626
8794190,DL180,2017-02-14 21:12:00,CFB2622
11335190,EI167,2017-02-14 16:11:00,CFB2620
12183200,WH073,2017-02-14 14:14:00,CFB2597
12152200,MJ065,2017-02-14 14:05:00,CFB2571
12863220,SJ135,2017-02-14 14:54:00,CFB1942
12863220,UF116,2017-02-14 17:25:00,CFB1933
12871220,JJ133,2017-02-14 14:51:00,CFB1932
11361210,KH056,2017-02-14 14:57:00,CFB1893
5692220,FM171,2017-02-14 14:40:00,CFB1890
12865220,NH114,2017-02-14 18:22:00,CFB1859
10661220,LJ165,2017-02-14 14:37:00,CFB1857
10661220,LJ133,2017-02-14 14:43:00,CFB1855
11091200,EK113,2017-02-14 15:58:00,CFB1845
10892200,FA147,2017-02-14 13:13:00,CFB1844
10892200,EJ147,2017-02-14 13:31:00,CFB1842
12814200,FH094,2017-02-14 13:15:00,CFB1838
12814200,JH102,2017-02-14 13:34:00,CFB1836
12814200,HH089,2017-02-14 15:57:00,CFB1835
12762200,EH179,2017-02-14 14:45:00,CFB1826
12694200,FJ164,2017-02-14 16:13:00,CFB1806
12694200,UE117,2017-02-14 21:22:00,CFB1801
12697200,YJ161,2017-02-14 21:20:00,CFB1788
12701200,VF172,2017-02-14 22:03:00,CFB1782
12701200,NF064,2017-02-14 22:15:00,CFB1780
6676200,CH157,2017-02-14 17:13:00,CFB1771
12814200,CH098,2017-02-14 17:19:00,CFB1768
12697200,KJ148,2017-02-14 17:27:00,CFB1762
12257200,XF098,2017-02-14 14:20:00,CFB1705
6312200,FK193,2017-02-14 14:23:00,CFB1686
12224200,CH164,2017-02-14 17:22:00,CFB1680
11802240,KH111,2017-02-14 13:42:00,CFB1136
11802240,WE111,2017-02-14 14:47:00,CFB1135
11802240,WE099,2017-02-14 14:18:00,CFB1127
12995240,MF066,2017-02-14 14:33:00,CFB1118
12919240,EF071,2017-02-14 13:51:00,CFB1108
12924240,UH094,2017-02-14 18:20:00,CFB1102
12919240,JJ085,2017-02-14 14:12:00,CFB1097
8522210,FG177,2017-02-14 16:52:00,CFB1095
8522210,DK193,2017-02-14 18:28:00,CFB1093
12864210,UH132,2017-02-14 15:02:00,CFB1092
7238210,EN119,2017-02-14 14:37:00,CFB1082
8521210,DP191,2017-02-14 15:52:00,CFB1069
9181210,CP156,2017-02-14 13:08:00,CFB1065
12862210,CF162,2017-02-14 21:44:00,CFB1063
7163210,EP174,2017-02-14 15:55:00,CFB1059
7164210,EL171,2017-02-14 15:02:00,CFB1056
10196250,DP181,2017-02-14 15:04:00,CFB1047
12651290,TE096,2017-02-14 14:46:00,CFB1032
6057280,EJ105,2017-02-14 18:26:00,CFB0974
6245280,EH211,2017-02-14 16:00:00,CFB0949
9423290,TH087,2017-02-14 21:53:00,CFB0415
9423290,NH081,2017-02-14 14:27:00,CFB0397
10001290,YJ092,2017-02-14 16:08:00,CFB0367
10001290,UJ068,2017-02-14 22:00:00,CFB0365
10001290,YJ082,2017-02-14 14:55:00,CFB0364
12995240,WE078,2017-02-14 14:15:00,CFB0348
12995240,KF063,2017-02-14 13:30:00,CFB0336
12995240,EF072,2017-02-14 13:39:00,CFB0334
12924240,CF166,2017-02-14 14:31:00,CFB0330
12919240,JF073,2017-02-14 13:34:00,CFB0320
12921240,VF165,2017-02-14 13:05:00,CFB0316
12921240,EF169,2017-02-14 13:18:00,CFB0307
12919240,KF068,2017-02-14 13:32:00,CFB0272
12919240,CJ054,2017-02-14 21:36:00,CFB0270
12919240,CJ055,2017-02-14 21:32:00,CFB0269
12919240,JJ086,2017-02-14 13:26:00,CFB0266
12912240,MH060,2017-02-14 13:28:00,CFB0259
12625200,WF186,2017-02-14 21:30:00,CFB0178
12625200,JF065,2017-02-14 21:46:00,CFB0175
12625200,JF068,2017-02-14 13:06:00,CFB0174
12625200,SF185,2017-02-14 21:48:00,CFB0173
11529570,LH075,2017-02-14 14:50:00,CFB0139
11525570,KH095,2017-02-14 14:26:00,CFB0101
12445280,YE164,2017-02-14 21:50:00,CFAG668
12445280,YE136,2017-02-14 16:02:00,CFAG666
6243280,EG217,2017-02-14 14:57:00,CFAG612
8775280,UF109,2017-02-14 14:29:00,CFAG553
8775280,VF081,2017-02-14 13:25:00,CFAG549
8775280,VF114,2017-02-14 22:27:00,CFAG544
10027290,VH070,2017-02-14 13:10:00,CFAG539
10027290,VH096,2017-02-14 13:21:00,CFAG535
11730210,CH147,2017-02-14 16:15:00,CFAG493
11730210,LF158,2017-02-14 13:16:00,CFAG488
9064530,DM095,2017-02-14 15:44:00,CFAG224
9107530,FK089,2017-02-14 16:06:00,CFAG209
11539590,UJ075,2017-02-14 15:41:00,CFAF128
8373300,DM161,2017-06-21 12:55:00,CFAE465
12765290,JJ171,2017-02-14 21:42:00,CFAE409
12919240,XH066,2017-02-14 21:56:00,CFAE204
12995240,LE104,2017-02-14 13:36:00,CFAD243
12192200,SJ149,2017-02-14 14:21:00,CFAC891
12749200,XF089,2017-02-14 14:44:00,CFA9342
9064530,DM104,2017-02-14 13:11:00,CFA6685
12579200,VE104,2017-02-14 22:24:00,CFA4630
11199350,TF137,2017-02-14 13:17:00,CFA0200
12706290,SE061,2017-02-14 14:42:00,CELK813
11648590,YH176,2017-02-14 16:03:00,CELH423
8230600,FN210,2017-02-14 13:14:00,CAG4350
5650220,FB176,2017-02-14 09:40:00,CFB1889
5582220,GB117,2017-02-14 09:51:00,CFB1883
12762200,EH187,2017-02-14 09:16:00,CFB1825
12697200,HJ158,2017-02-14 12:27:00,CFB1787
12701200,SJ074,2017-02-14 12:14:00,CFB1783
12701200,NF111,2017-02-14 09:12:00,CFB1778
11213200,CI185,2017-02-14 09:11:00,CFB1772
12662200,WJ123,2017-02-14 12:24:00,CFB1730
12662200,WJ135,2017-02-14 09:37:00,CFB1728
12277200,WF099,2017-02-14 09:28:00,CFB1716
12277200,KH089,2017-02-14 09:30:00,CFB1712
6312200,FN181,2017-02-14 09:33:00,CFB1684
9917200,GB143,2017-02-14 09:26:00,CFB1674
8809470,EA089,2017-02-14 10:43:00,CFB1158
8938470,EE098,2017-02-14 10:12:00,CFB1157
9236470,FE158,2017-02-14 09:08:00,CFB1152
11802240,FH094,2017-02-14 09:34:00,CFB1133
11802240,FH098,2017-02-14 09:22:00,CFB1132
11802240,NJ077,2017-02-14 09:19:00,CFB1126
11787230,MF144,2017-02-14 10:10:00,CFB1122
11377210,FB134,2017-02-14 12:53:00,CFB1073
12862210,EJ102,2017-02-14 10:29:00,CFB1061
9402300,EK082,2017-02-14 12:29:00,CFB0912
9402300,EK064,2017-02-14 12:31:00,CFB0911
8379300,EN189,2017-02-14 09:42:00,CFB0898
8375300,ED199,2017-02-14 09:49:00,CFB0896
9402300,YJ064,2017-02-14 09:45:00,CFB0890
9423300,NH094,2017-02-14 09:47:00,CFB0889
10001290,LJ061,2017-02-14 10:46:00,CFB0366
10001290,JF149,2017-02-14 10:50:00,CFB0363
12995240,KF062,2017-02-14 13:03:00,CFB0338
12995240,WE074,2017-02-14 09:28:00,CFB0337
12863220,MJ185,2017-02-14 09:32:00,CFB0333
12919240,JJ065,2017-02-14 10:05:00,CFB0332
12924240,CF163,2017-02-14 09:39:00,CFB0329
12919240,CJ088,2017-02-14 09:24:00,CFB0324
12919240,CJ116,2017-02-14 09:30:00,CFB0323
12919240,MJ088,2017-02-14 10:45:00,CFB0322
12921240,VF162,2017-02-14 09:36:00,CFB0315
12921240,VF176,2017-02-14 09:58:00,CFB0313
12921240,VF179,2017-02-14 10:03:00,CFB0312
12921240,VF185,2017-02-14 10:00:00,CFB0310
12921240,EF166,2017-02-14 09:26:00,CFB0309
12921240,JJ171,2017-02-14 10:06:00,CFB0305
12921240,KF181,2017-02-14 01:16:00,CFB0295
12924240,CF177,2017-02-14 09:37:00,CFB0273
12919240,CJ053,2017-02-14 13:00:00,CFB0271
12919240,SF155,2017-02-14 09:56:00,CFB0268
12645210,HJ099,2017-02-14 10:22:00,CFB0256
12636200,JH089,2017-02-14 12:18:00,CFB0228
12624200,VF176,2017-02-14 10:01:00,CFB0183
12586200,UJ162,2017-02-14 00:44:00,CFB0162
12586200,UJ141,2017-02-14 10:16:00,CFB0161
11519570,UH099,2017-02-14 12:22:00,CFB0113
6127280,FA189,2017-02-14 10:52:00,CFAG649
8775280,UF099,2017-02-13 21:59:00,CFAG554
8775280,UF117,2017-02-13 21:50:00,CFAG551
8775280,VF082,2017-02-13 21:30:00,CFAG548
8775280,VF115,2017-02-13 21:37:00,CFAG543
10027290,MJ082,2017-02-13 21:33:00,CFAG540
10027290,LJ097,2017-02-13 21:48:00,CFAG536
8052290,FF130,2017-02-14 00:51:00,CFAG527
11730210,LF136,2017-02-14 12:37:00,CFAG482
10653210,HH108,2017-02-13 21:20:00,CFAG476
12611200,EH114,2017-02-13 22:14:00,CFAG430
8550210,EL150,2017-02-13 21:25:00,CFAG417
11370210,LK125,2017-02-13 21:22:00,CFAG378
7678530,FO096,2017-02-14 00:27:00,CFAG226
8193540,DM195,2017-02-14 09:18:00,CFAG212
11801530,WJ063,2017-02-14 00:24:00,CFAG204
6318540,CP173,2017-02-14 10:30:00,CFAG186
8630300,DF141,2017-02-13 22:05:00,CFAF880
12919240,MJ107,2017-02-13 21:52:00,CFAF017
10141210,EC157,2017-02-14 10:48:00,CFAE925
10371260,NF174,2017-02-13 22:12:00,CFAE455
12871230,UF177,2017-02-13 22:17:00,CFAE257
12919240,CJ087,2017-02-13 14:41:00,CFAE221
12715290,KF102,2017-02-13 22:02:00,CFAD352
12724290,EJ074,2017-02-13 14:52:00,CFAD339
12931240,XF143,2017-02-13 21:27:00,CFAD259
6111280,DD191,2017-02-14 10:32:00,CFAC726
7460280,ED192,2017-02-14 01:03:00,CFAC722
12866240,WE172,2017-02-13 21:36:00,CFAC624
12866240,EF166,2017-02-13 14:56:00,CFAC589
10499210,DP160,2017-02-14 00:48:00,CFAB932
12220200,WF187,2017-02-13 14:44:00,CFAB746
12151200,NJ065,2017-02-13 14:47:00,CFAB739
7235210,DM141,2017-02-13 21:57:00,CFAB281
12581200,YE156,2017-02-13 14:45:00,CFAA025
11593590,SF141,2017-02-14 09:07:00,CFA9749
12749200,YF083,2017-02-13 21:44:00,CFA9354
12001590,XH095,2017-02-14 12:39:00,CFA9183
11593600,SF132,2017-02-13 22:08:00,CFA9143
12204570,XF185,2017-04-08 10:53:00,CFA9041
10430230,WH136,2017-02-14 00:39:00,CFA4586
12225220,EF076,2017-02-14 00:41:00,CELK471
11640590,NJ105,2017-02-14 12:42:00,CELH447
8353530,GA161,2017-02-14 10:56:00,CEL3119
9747600,FL134,2017-02-14 12:44:00,CEKF328
11833471,MH068,2017-02-14 01:11:00,CEI8732
12143200,EJ107,2017-02-13 07:26:00,CFB2580
12490200,JJ104,2017-02-13 07:04:00,CFB2568
12863220,UJ125,2017-02-13 06:45:00,CFB1946
5582220,GD120,2017-02-13 06:37:00,CFB1885
5655220,EB217,2017-02-13 06:17:00,CFB1877
5655220,DH224,2017-02-13 06:40:00,CFB1870
10661220,LJ173,2017-02-13 06:14:00,CFB1852
10661220,KH183,2017-02-12 23:47:00,CFB1851
9926200,FK195,2017-02-13 07:16:00,CFB1770
12697200,KJ150,2017-02-13 07:41:00,CFB1763
12700200,NJ107,2017-02-13 07:23:00,CFB1756
12277200,FH094,2017-02-13 06:26:00,CFB1717
12277200,KH077,2017-02-13 07:39:00,CFB1711
12345200,FJ129,2017-02-13 07:11:00,CFB1702
12224200,KF176,2017-02-13 07:53:00,CFB1682
12224200,KF186,2017-02-13 07:13:00,CFB1679
12224200,XF127,2017-02-13 07:06:00,CFB1677
12995240,TE081,2017-02-12 23:37:00,CFB1111
12919240,MJ080,2017-02-12 23:50:00,CFB1106
12919240,MJ074,2017-02-13 07:19:00,CFB1100
8522210,FG181,2017-02-13 06:52:00,CFB1096
10196250,DL183,2017-02-13 07:50:00,CFB1046
12633260,NK130,2017-02-13 07:29:00,CFB1034
6252280,EB168,2017-02-13 06:10:00,CFB1013
6255280,DP157,2017-02-13 06:04:00,CFB1000
12712290,MF182,2017-02-12 22:44:00,CFB0989
12710290,YE161,2017-02-13 05:58:00,CFB0988
12379290,XJ088,2017-04-23 11:51:00,CFB0983
6359280,CP182,2017-02-13 05:54:00,CFB0976
11919290,EL133,2017-02-12 23:23:00,CFB0968
11919290,EP150,2017-02-12 23:04:00,CFB0967
